SA1_MAINCODE_2011,SSC_CODE_2011
10804116516,10569
10501109605,10570
12802153611,10571
12802153630,10571
12802153610,10571
12802153612,10571
12802153636,10571
12802153638,10571
12802153637,10571
12802153609,10571
12802153632,10571
10503110603,10572
10903118311,10573
12001138308,10574
12001138347,10574
12001138304,10574
12001138301,10574
12001138315,10574
12001138324,10574
12001138328,10574
12001138346,10574
12001138314,10574
12001138336,10574
12001138335,10574
12001138338,10574
12001138326,10574
12001138322,10574
12001138306,10574
12001138311,10574
12001138337,10574
12001138312,10574
12001138313,10574
12001138310,10574
12001138305,10574
12001138303,10574
12001138331,10574
12001138318,10574
12001138329,10574
12001138327,10574
12001138334,10574
12001138307,10574
12001138309,10574
12001138316,10574
12001138330,10574
12001138302,10574
12001138348,10574
12001138325,10574
12001138323,10574
12001138317,10574
12001138406,10575
12001138431,10575
12001138430,10575
12001138436,10575
12001138419,10575
12001138435,10575
12001138402,10575
12001138407,10575
12001138433,10575
12001138440,10575
12001138434,10575
12001138420,10575
12001138429,10575
12001138418,10575
11901135624,10576
11901135627,10576
11901135616,10576
11901135607,10576
11901135619,10576
11901135608,10576
11901135629,10576
11901135611,10576
11901135609,10576
11901135618,10576
11901135610,10576
11901135612,10576
11901135603,10576
11901135614,10576
11901135628,10576
11901135606,10576
11901135617,10576
11901135615,10576
11901135605,10576
11901135623,10576
11901135613,10576
11901135361,10576
11901135625,10576
11901135621,10576
11901135626,10576
11901135622,10576
10302106202,10577
10302106224,10577
10302106203,10577
10302106204,10577
10302106207,10577
10302106223,10577
10302106214,10577
10302106217,10577
10302106201,10577
10302106219,10577
10302106206,10577
10302106205,10577
11203125226,10578
10802115909,10579
10802115908,10580
10601110919,10581
10104102617,10582
10704114910,10583
10704114911,10583
10704114912,10583
10704114957,10583
10704114909,10583
10701113301,10583
11401128306,10584
11903137442,10585
11903137441,10585
11903137440,10585
11903137446,10585
11903137445,10585
11903137443,10585
11903137444,10585
12504149335,10586
12504149305,10586
12504149304,10586
12504149306,10586
12504149303,10586
12504149345,10586
12504149336,10586
12504149307,10586
11802134819,10587
11802134813,10587
11802134831,10587
11802134844,10587
11802134837,10587
11802134839,10587
11802134811,10587
11802134823,10587
11802134832,10587
11802134822,10587
11802134843,10587
11802134830,10587
11802134810,10587
11802134841,10587
11802134838,10587
11802134814,10587
11802134840,10587
11802134808,10587
11802134834,10587
11802134820,10587
11802134836,10587
11802134815,10587
11802134821,10587
11802134847,10587
11802134835,10587
11802134833,10587
11802134845,10587
11802134809,10587
11802134812,10587
11802134846,10587
11802134842,10587
11802134824,10587
11802134807,10587
10302106801,10588
10901117521,10589
10303107415,10590
11103122917,10591
11103122916,10591
11103122901,10591
11103122918,10591
11103122919,10591
11103122924,10591
11103122920,10591
11103122902,10591
11103122925,10591
10302106808,10592
11303126409,10593
10104102029,10594
10503109925,10595
10503109912,10595
10503109914,10595
10503109924,10595
10503109913,10595
11303127128,10596
11303127125,10596
11303127127,10596
11303127129,10596
11303127126,10596
11401127211,10597
10801115311,10598
10103101401,10599
10103101411,10599
10103101418,10599
10103101403,10599
10103101404,10599
10103101407,10599
10103101414,10599
10103101405,10599
10103101413,10599
10103101415,10599
10103101408,10599
10103101410,10599
10103101409,10599
10103101412,10599
10103101402,10599
10103101406,10599
10103101416,10599
10801115312,10600
10801115305,10601
10801115306,10601
10902117820,10602
10902117819,10602
10902117818,10602
10902117810,10602
10503109905,10603
10503109928,10603
10503109908,10603
10503109916,10603
10503109903,10603
10503109904,10603
10503109907,10603
10503109927,10603
10503109906,10603
10501109402,10604
10501109413,10604
10501109401,10604
10501109411,10604
10501109404,10604
10501109410,10604
10501109406,10604
10501109414,10604
10501109412,10604
10804116506,10605
10805117004,10606
10805117038,10606
10104102023,10607
11201123808,10608
11201123803,10609
11102121808,10610
11102121841,10610
11102121834,10610
11102121842,10610
11102121802,10610
11102121832,10610
11102121806,10610
11102121843,10610
11102121833,10610
11102121805,10610
11102121837,10610
11102121826,10610
11102121801,10610
11102121814,10610
11303126315,10611
11303126317,10611
11303126316,10611
11303126320,10611
11303126313,10611
11303126305,10611
11303126303,10611
11303126306,10611
11303126322,10611
11303126318,10611
11303126319,10611
11303126302,10611
11303126304,10611
11303126312,10611
11303126321,10611
11303126314,10611
11303126311,10611
11303126301,10611
11303126309,10611
10303107416,10612
10201102811,10613
10201102810,10613
10201102816,10613
10201102813,10613
10201102814,10613
10201102815,10613
10201102812,10613
10401108112,10614
10401108119,10614
11202124506,10615
11202124505,10615
11202124519,10615
11202124502,10615
11202124504,10615
11202124503,10615
10805117036,10616
10402108609,10617
10402108601,10617
11301125822,10618
10701113409,10619
10701113412,10619
10701113402,10619
10701113411,10619
10701113403,10619
10701113410,10619
10701113427,10619
10701113422,10619
10701113413,10619
10701113432,10619
10701113426,10619
10701113425,10619
10701113424,10619
10701113416,10619
10903118106,10620
10402109119,10621
10402109121,10621
10402109116,10621
10603112140,10622
10603112134,10622
10603112135,10622
10603112139,10622
10603112133,10622
10603112137,10622
10603112136,10622
10603112130,10622
10603112138,10622
10603112142,10622
10603112155,10622
10603112141,10622
11202124908,10623
10903118012,10624
10903118014,10624
10903118013,10624
10903118005,10624
10903118019,10624
10903118004,10624
10903118017,10624
10903118015,10624
10903118007,10624
10903118016,10624
10903118008,10624
10903118018,10624
10903118009,10624
10903118001,10624
10903118006,10624
10903118003,10624
10903118011,10624
10903118020,10624
10903118010,10624
10903118021,10624
10903118002,10624
10704114520,10625
10704114523,10625
10704114504,10625
10704114525,10625
10704114522,10625
10704114537,10625
10704114506,10625
10704114510,10625
10704114505,10625
10704114521,10625
10704114538,10625
10704114503,10625
10704114509,10625
10704114501,10625
10704114524,10625
10704114502,10625
10704114507,10625
12203143206,10626
11302126009,10627
12303144719,10628
10401108135,10629
10401108138,10629
10401108137,10629
12102140401,10630
10302106307,10631
10302106315,10631
10302106314,10631
10302106324,10631
10302106313,10631
10302106306,10631
10302106305,10631
10302106311,10631
10302106303,10631
10302106308,10631
10302106304,10631
10302106302,10631
10302106309,10631
10302106322,10631
10302106310,10631
10302106316,10631
10302106320,10631
10302106321,10631
10302106411,10631
10302106317,10631
10302106329,10631
10302106323,10631
10302106326,10631
10302106328,10631
10302106301,10631
10302106327,10631
10302106325,10631
10302106319,10631
10302106312,10631
10302106410,10631
10302106413,10631
10302106318,10631
10303107313,10632
11203125306,10633
12403145820,10634
12403145839,10634
12403145828,10634
12403145833,10634
12403145804,10634
12403145815,10634
12403145817,10634
12403145812,10634
12403145830,10634
12403145841,10634
12403145816,10634
12403145814,10634
12403145831,10634
12403145829,10634
12403145803,10634
12403145835,10634
12403145844,10634
12403145843,10634
12403145802,10634
12403145834,10634
12403145847,10634
12403145827,10634
12403145818,10634
12403145838,10634
12403145837,10634
12403145813,10634
12403145842,10634
12403145845,10634
12403145846,10634
12403145807,10634
12403145826,10634
12403145819,10634
12403145806,10634
12403145808,10634
12403145836,10634
12403145840,10634
12403145832,10634
12403145821,10634
12403145801,10634
12403145805,10634
10202105211,10635
10805116709,10636
12104141328,10637
12104141339,10637
12104141321,10637
12104141323,10637
12104141319,10637
12104141340,10637
12104141337,10637
12104141325,10637
12104141324,10637
12104141329,10637
12104141335,10637
12104141302,10637
12104141341,10637
12104141334,10637
12104141327,10637
12104141320,10637
12104141336,10637
12104141322,10637
12104141305,10637
12104141303,10637
12104141326,10637
12104141338,10637
12104141304,10637
12104141342,10637
12104141309,10637
12104141301,10638
12104141332,10638
12104141333,10638
12104141308,10638
12104141307,10638
10802115614,10639
10802115613,10639
10802115615,10639
10802115616,10639
10802115623,10639
10102100912,10640
10102100904,10640
10102100908,10640
10102100909,10640
10102100910,10640
10102100903,10640
10102100905,10640
10102100902,10640
10102100911,10640
10102100907,10640
10701113030,10641
10701113032,10641
10701113028,10641
10701113039,10641
10701113029,10641
10701113031,10641
12203142501,10642
12203142502,10642
12203142521,10642
12203142522,10642
12203142518,10642
12203142511,10642
12203142513,10642
12203143154,10642
12203142523,10642
12203142507,10642
12203142506,10642
12203142508,10642
12203142517,10642
12203142504,10642
12203142510,10642
12203142512,10642
12203142509,10642
12203142520,10642
12203142519,10642
12203142515,10642
12203142516,10642
12203142505,10642
12203142514,10642
12801152878,10643
12801152864,10643
12801152856,10643
12801152812,10643
12801152837,10643
12801152811,10643
12801152841,10643
12801152843,10643
12801152832,10643
12801152865,10643
12801152872,10643
12801152871,10643
12801152874,10643
12801152810,10643
12801152820,10643
12801152808,10643
12801152881,10643
12801152839,10643
12801152883,10643
12801152833,10643
12801152854,10643
12801152882,10643
12801152836,10643
12801152824,10643
12801152831,10643
12801152880,10643
12801152840,10643
12801152877,10643
12801152842,10643
12801152826,10643
12801152879,10643
12801152828,10643
12801152825,10643
12801152835,10643
12801152853,10643
12801152807,10643
12801152884,10643
12801152813,10643
12801152862,10643
12801152870,10643
12801152855,10643
12801152823,10643
12801152809,10643
12801152830,10643
12801152822,10643
12801152801,10643
12801152866,10643
10101100202,10644
10101100201,10644
10101100207,10644
10101100231,10644
10101100203,10644
10101100204,10644
10804116618,10645
11101121308,10646
10805117009,10647
10805117007,10648
12104141402,10649
12104141426,10649
12104141431,10649
12104141425,10649
12104141404,10649
12104141401,10649
12104141427,10649
12104141430,10649
12104141435,10649
12104141428,10649
12104141429,10649
12104141439,10649
12003139133,10650
12003139336,10650
12003139112,10650
12003139128,10650
12003139324,10650
12003139121,10650
12003139122,10650
12003139145,10650
12003139139,10650
12003139111,10650
12003139144,10650
12003139340,10650
12003139138,10650
12003139147,10650
12003139335,10650
12003139135,10650
12003139137,10650
12003139146,10650
12003139126,10650
12003139115,10650
12003139127,10650
12003139134,10650
12003139110,10650
12003139306,10650
12003139325,10650
12003139339,10651
12003139305,10651
12003139338,10651
12003139312,10651
12003139331,10651
12003139310,10651
12003139307,10651
12003139308,10651
12003139329,10651
12003139317,10651
12003139327,10651
12003139316,10651
12003139311,10651
12003139328,10651
12003139303,10651
12003139315,10651
12003139332,10651
12003139301,10651
12003139337,10651
12003139302,10651
12003139304,10651
12003139309,10651
12003139330,10651
12003139313,10651
12003139314,10651
12003139326,10651
11203125212,10652
10304107908,10653
10304107902,10653
11203125005,10654
11203125022,10654
11203125318,10655
11401128014,10656
11401127408,10657
11401127404,10657
11401127405,10657
11401127406,10657
11401127416,10657
11401127403,10657
11401127415,10657
11401127407,10657
10901117524,10658
10901117523,10658
10901117525,10658
10901117522,10658
10303107123,10659
11201123717,10660
11201123718,10660
11503129906,10661
10503110305,10662
10501109601,10663
10304107901,10664
10304107934,10664
10805116953,10665
10805116949,10665
10805116905,10665
10805116950,10665
10805116954,10665
10805116937,10665
11401128301,10666
12203142942,10667
12203142901,10667
12203142914,10667
12203142906,10667
12203142917,10667
12203142918,10667
11004120001,10668
11004120006,10668
10902117817,10669
11004120113,10670
10703114015,10671
12301143548,10672
12301143547,10672
12301143510,10672
12301143513,10672
12301143530,10672
12301143508,10672
12301143557,10672
12301143531,10672
12301143504,10672
12301143512,10672
12301143532,10672
12301143503,10672
12301143543,10672
12301143546,10672
11401127310,10673
11401127309,10673
11303127121,10674
11701132308,10675
11701132306,10675
11701132307,10675
10201102926,10676
10201102919,10676
10103101607,10677
10104102706,10678
10104102708,10678
10104102709,10678
10104102707,10678
10104102716,10678
10101100403,10679
11201123710,10680
10503109918,10681
12102140432,10682
10701113111,10683
10701113108,10683
10701113101,10683
10701113122,10683
10701113106,10683
10701113145,10683
10701113133,10683
10701113154,10683
10701113109,10683
10701113129,10683
10701113102,10683
10701113155,10683
10701113116,10683
10701113150,10683
10701113144,10683
10701113151,10683
10701113132,10683
10701113131,10683
10701113105,10683
10701113117,10683
10701113110,10683
10701113156,10683
10701113153,10683
10701113115,10683
10701113104,10683
10701113152,10683
10701113130,10683
10701113134,10683
10701113127,10683
10801115301,10684
10302106414,10685
10902117811,10686
10902117812,10686
10303107126,10687
10704114716,10688
10402108311,10689
11801134306,10690
11801134307,10690
11801134304,10690
11801134302,10690
11801134308,10690
11801134301,10690
11801134303,10690
11801134305,10690
11703132921,10691
11703132914,10691
11703132912,10691
11703132928,10691
11703132920,10691
11703132918,10691
11703132910,10691
11703132909,10691
11703132922,10691
11703132901,10691
11703132926,10691
11703132904,10691
11703132923,10691
11703132927,10691
11703132907,10691
11703132924,10691
11703132913,10691
11703132905,10691
11703132917,10691
11703132908,10691
11703132902,10691
11703132925,10691
11703132911,10691
11703132903,10691
11703132919,10691
11703132906,10691
11703132915,10691
11703132916,10691
10601111233,10692
11703133212,10693
11703133205,10693
11703133209,10693
11703133210,10693
11703133211,10693
11703133201,10693
11301125716,10694
11301125733,10694
11301125732,10694
11301125731,10694
11004120527,10695
11004120552,10695
12203142819,10696
12203142837,10696
12203142854,10696
12203142840,10696
12203142853,10696
12203142818,10696
12203142852,10696
10201103807,10697
10201103805,10697
10201103803,10697
10201103817,10697
10201103806,10697
10201103804,10697
10201103808,10697
11703133722,10698
11703133725,10698
11603131415,10699
11603131411,10699
11603131419,10699
11603131416,10699
11603131412,10699
11603131417,10699
11603131413,10699
11603131414,10699
12203142602,10700
12203142656,10700
12203142608,10700
12203142609,10700
12203142637,10700
12203142619,10700
12203142646,10700
12203142628,10700
12203142635,10700
12203142630,10700
12203142632,10700
12203142643,10700
12203142621,10700
12203142645,10700
12203142606,10700
12203142627,10700
12203142644,10700
12203142654,10700
12203142614,10700
12203142642,10700
12203142639,10700
12203142612,10700
12203142620,10700
12203142640,10700
12203142636,10700
12203142633,10700
12203142625,10700
12203143138,10700
12203142601,10700
12203142624,10700
12203142626,10700
12203142610,10700
12203142638,10700
12203142611,10700
12203142605,10700
12203142634,10700
12203142653,10700
12203142623,10700
12203142604,10700
12203142622,10700
12203142655,10700
12203142603,10700
12203142618,10700
12203142607,10700
12203142629,10700
12203142641,10700
12203142631,10700
12203142617,10700
11002119004,10701
10402108710,10702
10103101301,10703
10103101306,10703
10503110317,10704
11002119308,10705
11002119317,10705
12302144024,10706
12302144042,10706
12302144041,10706
12302144031,10706
12302144032,10706
10104101809,10707
10104101810,10707
10903118203,10708
10903118318,10708
10903118215,10708
10903118213,10708
10903118207,10708
10903118209,10708
10903118216,10708
10903118224,10708
10903118217,10708
10903118210,10708
10903118202,10708
10903118222,10708
10903118218,10708
10903118219,10708
10903118211,10708
10903118205,10708
10903118206,10708
10903118212,10708
10903118223,10708
10903118214,10708
10903118201,10708
10903118220,10708
10903118204,10708
10903118208,10708
10903118221,10708
12602149742,10709
12602149701,10709
12602149732,10709
12602149746,10709
12602149702,10709
12602149743,10709
12602149704,10709
12602149745,10709
12602149739,10710
12602149740,10710
12602149738,10710
12602149731,10710
12602149741,10710
12602149744,10711
12602149750,10711
10604112711,10712
10604112712,10712
10604112701,10712
10604112703,10712
10604112704,10712
10604112707,10712
10104102402,10713
11603131338,10714
11603131313,10714
11603131340,10714
11603131310,10714
11603131336,10714
11603131339,10714
11603131334,10714
11603131335,10714
10805116829,10715
10805116801,10715
10104102015,10716
12801152725,10717
11904138202,10718
11904138203,10718
11904138238,10718
11904138204,10718
11904138206,10718
11401128213,10719
10802115625,10720
10802115510,10720
11201124114,10721
11601130646,10722
11601130643,10722
11601130630,10722
11601130621,10722
11601130639,10722
11601130635,10722
11601130607,10722
11601130650,10722
11601130631,10722
11601130626,10722
11601130632,10722
11601130620,10722
11601130644,10722
11601130610,10722
11601130645,10722
11601130634,10722
11601130605,10722
11601130629,10722
11601130638,10722
11601130609,10722
11601130648,10722
11601130604,10722
11601130633,10722
11601130649,10722
11601130642,10722
11601130628,10722
11601130625,10722
11601130624,10722
11601130640,10722
11601130606,10722
11601130623,10722
11601130608,10722
11601130641,10722
11601130647,10722
11601130622,10722
11601130627,10722
10202104910,10723
11102121820,10724
11102121819,10724
11102121823,10724
11102121822,10724
11102121836,10724
10402108706,10725
10402108707,10725
10402108704,10725
10402108709,10725
10402108708,10725
10402108705,10725
11801134325,10726
11801134311,10726
11801134309,10726
11801134338,10726
11801134356,10726
11801134339,10726
11801134346,10726
11801134357,10726
11801134355,10726
11801134347,10726
11202124705,10727
12303144608,10728
12303144618,10728
12303144607,10728
12303144601,10728
11801134417,10729
11801134403,10729
11801134402,10729
11801134423,10729
11801134421,10729
11801134418,10729
11801134416,10729
11801134422,10729
11801134424,10729
11303127123,10730
10202104519,10731
10202105017,10732
11002119406,10733
12001138537,10734
12001138508,10734
12001138510,10734
12001138503,10734
12001138529,10734
12001138524,10734
12001138533,10734
12001138504,10734
12001138526,10734
12001138534,10734
12001138543,10734
12001138506,10734
12001138521,10734
12001138536,10734
12001138527,10734
12001138525,10734
12001138528,10734
12001138507,10734
12001138542,10734
12001138522,10734
12001138501,10734
12001138509,10734
12001138502,10734
12001138520,10734
12001138535,10734
12001138523,10734
12001138505,10734
10503110116,10735
10503110127,10735
10503110137,10735
10503110120,10735
10503110106,10735
10503110218,10735
10503110133,10735
10503110012,10735
10503110003,10735
10503110010,10735
10503110107,10735
10503110135,10735
10503110101,10735
10503110008,10735
10503110216,10735
10503110111,10735
10503110005,10735
10503110130,10735
10503110006,10735
10503110103,10735
10503110027,10735
10503110001,10735
10503110022,10735
10503110115,10735
10503110132,10735
10503110104,10735
10503110102,10735
10503110136,10735
10503110024,10735
10503110208,10735
10503110114,10735
10503110210,10735
10503110110,10735
10503110023,10735
10503110117,10735
10503110109,10735
10503110126,10735
10503110121,10735
10503110019,10735
10503110125,10735
10503110206,10735
10503110124,10735
10503110215,10735
10503110128,10735
10503110007,10735
10503110015,10735
10503110201,10735
10503110011,10735
10503110205,10735
10503110026,10735
10503110212,10735
10503110004,10735
10503110202,10735
10503110013,10735
10503110018,10735
10503110105,10735
10503110112,10735
10503110025,10735
10503110118,10735
10503110204,10735
10503110131,10735
10503110002,10735
10503110203,10735
10503110014,10735
10503110207,10735
10503110009,10735
10503110209,10735
10503110122,10735
10503110134,10735
10503110214,10735
10503110108,10735
10503110113,10735
10503110129,10735
10503110213,10735
10503110123,10735
10503110119,10735
10503110211,10735
10602111818,10736
10301106115,10737
11101120853,10738
11101120854,10738
11101120857,10738
11101120826,10738
11101120856,10738
11101120827,10738
11101120823,10738
12203143209,10739
12203143208,10739
11203125224,10740
12003139439,10741
12003139419,10741
12003139431,10741
12003139432,10741
12003139416,10741
12003139435,10741
12003139427,10741
12003139433,10741
12003139401,10741
12003139405,10741
12003139436,10741
12003139438,10741
12003139430,10741
12003139406,10741
12003139408,10741
12003139425,10741
12003139415,10741
12003139402,10741
12003139412,10741
12003139413,10741
12003139409,10741
12003139404,10741
12003139428,10741
12003139414,10741
12003139417,10741
12003139418,10741
12003139403,10741
12003139429,10741
12003139426,10741
12003139434,10741
12003139407,10741
12003139437,10741
10805116951,10742
11203125220,10743
10804116222,10744
10804116227,10744
10804116238,10744
10804116239,10744
12502147741,10745
12502147740,10745
12502147743,10745
12502147729,10745
12502147712,10745
12502147817,10745
12502147727,10745
12502147738,10745
12502147742,10745
12502147820,10746
12502147825,10746
12502147808,10746
12502147826,10746
12502147809,10746
12502147819,10746
12502147824,10746
12502147838,10746
12502147823,10746
12502147837,10746
11002119020,10747
10402108712,10748
10303107404,10749
10303107405,10749
10303107426,10749
11203125218,10750
10601111005,10751
10601111004,10751
10601111006,10751
10601111008,10751
10601111009,10751
10601111010,10751
10601111007,10751
11004120538,10752
10703114124,10753
11202124942,10754
11202124943,10754
10603112302,10755
10603112301,10755
11502129746,10756
11502129738,10756
11502129747,10756
11502129744,10756
11502129745,10756
11502129732,10756
11502129748,10756
11502129733,10756
11502129734,10756
11502129750,10756
11502129715,10756
11502129723,10756
11502129743,10756
11502129749,10756
11502129736,10756
11502129713,10756
11502129737,10756
11502129757,10756
11502129735,10756
11203125321,10757
11004120502,10758
11004120543,10758
10104102401,10759
10805117033,10760
12302143827,10761
12302143846,10761
12302143821,10761
12302143857,10761
12302143826,10761
12302143828,10761
12302143825,10761
12302143819,10761
12302143815,10761
12302143814,10761
12302143834,10761
12302143803,10761
12302143820,10761
12302143858,10761
12302143806,10761
10603112231,10762
11902136454,10763
11902136422,10763
11902136448,10763
11902136452,10763
11902136446,10763
11902136406,10763
11902136449,10763
11902136413,10763
11902136426,10763
11902136456,10763
11902136407,10763
11902136421,10763
11902136445,10763
11902136451,10763
11902136404,10763
11902136417,10763
11902136416,10763
11902136425,10763
11902136419,10763
11902136450,10763
11902136457,10763
11902136423,10763
11902136447,10763
11902136427,10763
11902136405,10763
11902136411,10763
11902136402,10763
11902136408,10763
11902136455,10763
11902136444,10763
11902136414,10763
11902136415,10763
11902136443,10763
11902136442,10763
11902136435,10763
11902136436,10763
11902136420,10763
11902136403,10763
11902136418,10763
11902136410,10763
11902136424,10763
11902136458,10763
11902136409,10763
11902136401,10763
10901117208,10764
10901117219,10764
10901117230,10764
10901117226,10764
10901117214,10764
10901117218,10764
10901117216,10764
10901117217,10764
10901117220,10764
10901117213,10764
10901117215,10764
10901117205,10764
10901117207,10764
10901117225,10764
10901117224,10764
10901117222,10764
10901117229,10764
11201123607,10765
11201123640,10765
11201123621,10765
11201123627,10765
11201123620,10765
11201123628,10765
11201123629,10765
11201123609,10765
11201123626,10765
11201123641,10765
11201123643,10765
11201123611,10765
11201123625,10765
11201123606,10765
11201123610,10765
11201123642,10765
11201123624,10765
11201123608,10765
11402128407,10766
11402128404,10766
11402128406,10766
11402128412,10766
10601110721,10767
10601110719,10767
10601110720,10767
10601110713,10767
11202124909,10768
10704114539,10769
10704114517,10769
10704114519,10769
10704114515,10769
10704114518,10769
10704114516,10769
10704114526,10769
10201103234,10770
10201103239,10770
10201103213,10770
10201103230,10770
10201103228,10770
10201103231,10770
10201103233,10770
10201103229,10770
10201103240,10770
10601111022,10771
11901135903,10772
11901135961,10772
11901135960,10772
11901135904,10772
11901135942,10772
11901135937,10772
11901135936,10772
11901135907,10772
10103101618,10773
10802115525,10774
10802115523,10774
10802115524,10774
10802115540,10774
12103140733,10775
12103140701,10775
12103140732,10775
12103140716,10775
12103140703,10775
12103140734,10775
12103140704,10775
12103140720,10775
12103140702,10775
12103140730,10775
11503130052,10776
11503130019,10776
11503130043,10776
11503130050,10776
11503130051,10776
12103140817,10777
12103140819,10777
12103140804,10777
12103140818,10777
12103140808,10777
12103140805,10777
12103140809,10777
12103140820,10777
12103140822,10777
12103140823,10777
11202124825,10778
11202124808,10778
11202124801,10778
11202124811,10778
11202124809,10778
11202124812,10778
11202124810,10778
11202124829,10778
11202124822,10778
11202124830,10778
11202124823,10778
11202124824,10778
10602111542,10779
10602111528,10779
10602111537,10779
10602111546,10779
10602111506,10779
10602111532,10779
10602111547,10779
10602111503,10779
10602111525,10779
10602111515,10779
10602111524,10779
10602111501,10779
10602111526,10779
10602111562,10779
10602111504,10779
10602111531,10779
10602111539,10779
10602111529,10779
10602111505,10779
10602111545,10779
10602111502,10779
10602111538,10779
10602111508,10779
10602111530,10779
10602111544,10779
10602111563,10779
10602111543,10779
10602111536,10779
10602111507,10779
12602150129,10780
12602150124,10780
12602150123,10780
12602150107,10780
12602150128,10780
10603112311,10781
11004120316,10782
11004120331,10782
11004120333,10782
11004120322,10782
11004120312,10782
11004120319,10782
11004120313,10782
11004120317,10782
11004120332,10782
11004120327,10782
11004120321,10782
11004120315,10782
11004120318,10782
11004120314,10782
11004120320,10782
11303126705,10783
11603131920,10784
11603131802,10784
11603131910,10784
11603131924,10784
11603131803,10784
11603131925,10784
11701132321,10785
11701132319,10785
11701132320,10785
11701132230,10786
11701132231,10786
11701132235,10786
11701132233,10786
11701132236,10786
11701132220,10786
11701132234,10786
11701132237,10786
11701132232,10786
11701132224,10786
11701132223,10786
11701132221,10786
11701132240,10786
11701132238,10786
11701132248,10786
11701132239,10786
11701132222,10786
12602149703,10787
12602149712,10787
12602149725,10787
12602149752,10787
12602149717,10787
12602149749,10787
12602149753,10787
12602149718,10787
12602149733,10787
12602149710,10787
12602149747,10787
12602149721,10787
12602149719,10787
12602149705,10787
12602149748,10787
12602149727,10787
12602149737,10787
12602149736,10787
12602149708,10787
12602149723,10787
12602149734,10787
12602149711,10787
12602149709,10787
12602149722,10787
12602149751,10787
12602149707,10787
12602149724,10787
12602149728,10787
12602149729,10787
12602149715,10787
12602149754,10787
12602149713,10787
12602149706,10787
12602149716,10787
12602149735,10787
12602149720,10787
12602149730,10787
12602149726,10787
10401108124,10788
11503130023,10789
11503130022,10789
11001118712,10790
10104102302,10791
10104102307,10791
10104102308,10791
10104102305,10791
10104102309,10791
10104102310,10791
10104102306,10791
10104102303,10791
10104102301,10791
11202124703,10792
12702151411,10793
12702151401,10793
12702151402,10793
12702151417,10793
12702151403,10793
12702151415,10793
12702151406,10793
12702151410,10793
12702151419,10793
12702151404,10793
12702151421,10793
12702151405,10793
12702151418,10793
12702151408,10793
12702151416,10793
12702151412,10793
12702151422,10793
12702151409,10793
12702151420,10793
12702151407,10793
12702151413,10793
12702151414,10793
11801134328,10794
11801134326,10794
11801134337,10794
11801134329,10794
11801134310,10794
11801134327,10794
11102121710,10795
11102121708,10795
11102121722,10795
11102121705,10795
11102121721,10795
11102121707,10795
11102121711,10795
11102121720,10795
11102121719,10795
11102121723,10795
11102121706,10795
11102121713,10795
11102121709,10795
11102121704,10795
11102121703,10795
11102121701,10795
10301106104,10796
12703152648,10797
10301105813,10798
10301105815,10798
10301105835,10798
10301105826,10798
10301105816,10798
10805117022,10799
12202142104,10800
12202142114,10800
12202142105,10800
12202142116,10800
12202142103,10800
12202142115,10800
12202142102,10800
12202142106,10800
12301143415,10801
12301143439,10801
12301143440,10801
12301143414,10801
12301143427,10801
12301143438,10801
12301143444,10801
12301143413,10801
12301143412,10801
11101121305,10802
11101121314,10802
11101121316,10802
11101121306,10802
11101121309,10802
11101121310,10802
11101121307,10802
11101121315,10802
11101121324,10802
11101121319,10802
11101121322,10802
11101121321,10802
11101121330,10802
11103123321,10803
11103123316,10803
11103123328,10803
11103123329,10803
11103123311,10803
11103123307,10803
11103123322,10803
11103123324,10803
11103123323,10803
11103123313,10803
11102121727,10803
11103123331,10803
11103123319,10803
11103123320,10803
11703133342,10804
11703133331,10804
11703133348,10804
11703133345,10804
11703133347,10804
11703133330,10804
11703133329,10804
11703133332,10804
11703133304,10804
11703133344,10804
11703133343,10804
11703133305,10804
10801115314,10805
12701150707,10806
10601110911,10807
10601110902,10807
10601110901,10807
10401108134,10808
11202124522,10809
10804116515,10810
10902117906,10811
12301143301,10812
12301143307,10812
10601110913,10813
11002119212,10814
11202124924,10815
10402108807,10816
10402108815,10816
10402108816,10816
10402108813,10816
10402108812,10816
10402108814,10816
11004120008,10817
11603131325,10818
11603131318,10818
11603131345,10818
11603131344,10818
11603131343,10818
11603131342,10818
11603131326,10818
11002119018,10819
11002119003,10819
10201102904,10820
10201102910,10820
10201102925,10820
10201102903,10820
10201102905,10820
11201123708,10821
12403145934,10822
12403145933,10822
12403145918,10822
12403145916,10822
12403145917,10822
12403145924,10822
12403145914,10822
12403145915,10822
12403145932,10823
12403145904,10823
12403145901,10823
12403145905,10823
12403145910,10823
12403145912,10823
12403145931,10823
12403145928,10823
12403145919,10823
12403145927,10823
12403145930,10823
12403145909,10823
12403145926,10823
12403145911,10823
12403145906,10823
12403145903,10823
12403145913,10823
12403145902,10823
12403145929,10823
12003139320,10824
12003139318,10824
12003139322,10824
12003139321,10824
12003139319,10824
12003139323,10824
12802153258,10825
12802153257,10825
12802153234,10825
12802153218,10825
12802153239,10825
12802153229,10825
12802153259,10825
12802153226,10825
12802153220,10825
12802153246,10825
12802153212,10825
12802153243,10825
12802153237,10825
12802153264,10825
12802153223,10825
12802153266,10825
12802153211,10825
12802153254,10825
12802153230,10825
12802153219,10825
12802153261,10825
12802153225,10825
12802153221,10825
12802153245,10825
12802153260,10825
12802153222,10825
